source,url,scraped_at,diffusion_date,validity_date,description,has_wind,has_rain,has_storm,has_sand,timestamp,pressure,date,day,temperature_min,temperature_max,weather_condition,city,temperature_avg,humidity,wind_speed,precipitation,generated_at,precipitation_probability
historical_synthetic,,,,,,,,,,,,2025-10-18,,19.7,30.7,Partly Cloudy,Bizerte,27.7,66.0,10.0,18.2,2026-04-16T11:57:30.222088,
historical_synthetic,,,,,,,,,,,,2025-10-18,,22.0,31.1,Cloudy,Gabès,29.7,54.0,8.0,0.0,2026-04-16T11:57:30.222092,
historical_synthetic,,,,,,,,,,,,2025-10-18,,21.4,27.6,Cloudy,Nabeul,22.5,80.0,16.0,0.0,2026-04-16T11:57:30.222098,
historical_synthetic,,,,,,,,,,,,2025-10-18,,22.0,34.1,Clear,Monastir,29.0,88.0,6.0,0.0,2026-04-16T11:57:30.222102,
historical_synthetic,,,,,,,,,,,,2025-10-19,,21.7,29.9,Partly Cloudy,Tunis,24.5,41.0,17.0,0.0,2026-04-16T11:57:30.222108,
historical_synthetic,,,,,,,,,,,,2025-10-19,,21.3,29.3,Partly Cloudy,Sfax,23.6,83.0,18.0,10.5,2026-04-16T11:57:30.222113,
historical_synthetic,,,,,,,,,,,,2025-10-19,,22.7,29.6,Partly Cloudy,Sousse,20.5,41.0,8.0,0.0,2026-04-16T11:57:30.222117,
historical_synthetic,,,,,,,,,,,,2025-10-19,,21.2,32.8,Clear,Bizerte,25.9,52.0,9.0,13.2,2026-04-16T11:57:30.222122,
historical_synthetic,,,,,,,,,,,,2025-10-19,,18.5,31.8,Storm,Gabès,27.3,53.0,13.0,0.0,2026-04-16T11:57:30.222126,
historical_synthetic,,,,,,,,,,,,2025-10-19,,20.4,29.1,Partly Cloudy,Nabeul,22.6,69.0,14.0,0.0,2026-04-16T11:57:30.222131,
historical_synthetic,,,,,,,,,,,,2025-10-19,,15.0,27.6,Storm,Monastir,27.9,41.0,6.0,0.0,2026-04-16T11:57:30.222135,
historical_synthetic,,,,,,,,,,,,2025-10-20,,17.5,28.6,Cloudy,Tunis,28.5,44.0,10.0,0.8,2026-04-16T11:57:30.222140,
historical_synthetic,,,,,,,,,,,,2025-10-20,,22.2,31.2,Rain,Sfax,26.5,43.0,19.0,0.0,2026-04-16T11:57:30.222145,
historical_synthetic,,,,,,,,,,,,2025-10-20,,17.5,28.1,Cloudy,Sousse,27.2,50.0,17.0,0.0,2026-04-16T11:57:30.222150,
historical_synthetic,,,,,,,,,,,,2025-10-20,,22.5,29.5,Cloudy,Bizerte,27.6,86.0,8.0,0.0,2026-04-16T11:57:30.222155,
historical_synthetic,,,,,,,,,,,,2025-10-20,,20.1,30.5,Clear,Gabès,25.5,45.0,21.0,0.0,2026-04-16T11:57:30.222159,
historical_synthetic,,,,,,,,,,,,2025-10-20,,16.9,34.9,Rain,Nabeul,29.4,80.0,17.0,0.4,2026-04-16T11:57:30.222163,
historical_synthetic,,,,,,,,,,,,2025-10-20,,15.3,27.7,Rain,Monastir,23.7,67.0,15.0,0.0,2026-04-16T11:57:30.222167,
historical_synthetic,,,,,,,,,,,,2025-10-21,,15.5,34.7,Rain,Tunis,25.2,45.0,15.0,0.0,2026-04-16T11:57:30.222172,
historical_synthetic,,,,,,,,,,,,2025-10-21,,19.2,29.3,Storm,Sfax,20.4,80.0,21.0,3.6,2026-04-16T11:57:30.222176,
historical_synthetic,,,,,,,,,,,,2025-10-21,,18.3,27.3,Storm,Sousse,29.1,41.0,6.0,0.0,2026-04-16T11:57:30.222180,
historical_synthetic,,,,,,,,,,,,2025-10-21,,21.7,32.9,Rain,Bizerte,28.3,87.0,21.0,0.0,2026-04-16T11:57:30.222185,
historical_synthetic,,,,,,,,,,,,2025-10-21,,16.2,30.3,Rain,Gabès,24.6,68.0,24.0,0.0,2026-04-16T11:57:30.222190,
historical_synthetic,,,,,,,,,,,,2025-10-21,,22.8,31.9,Storm,Nabeul,28.4,85.0,18.0,0.0,2026-04-16T11:57:30.222194,
historical_synthetic,,,,,,,,,,,,2025-10-21,,22.0,31.1,Partly Cloudy,Monastir,22.9,88.0,14.0,4.5,2026-04-16T11:57:30.222199,
historical_synthetic,,,,,,,,,,,,2025-10-22,,22.1,28.7,Rain,Tunis,24.3,67.0,14.0,0.0,2026-04-16T11:57:30.222203,
historical_synthetic,,,,,,,,,,,,2025-10-22,,22.6,32.5,Partly Cloudy,Sfax,20.3,51.0,20.0,0.0,2026-04-16T11:57:30.222207,
historical_synthetic,,,,,,,,,,,,2025-10-22,,17.7,32.1,Cloudy,Sousse,21.0,48.0,21.0,0.0,2026-04-16T11:57:30.222211,
historical_synthetic,,,,,,,,,,,,2025-10-22,,21.3,34.7,Storm,Bizerte,24.6,53.0,6.0,0.0,2026-04-16T11:57:30.222216,
historical_synthetic,,,,,,,,,,,,2025-10-22,,21.5,27.3,Rain,Gabès,25.3,84.0,10.0,0.0,2026-04-16T11:57:30.222220,
historical_synthetic,,,,,,,,,,,,2025-10-22,,16.3,30.0,Storm,Nabeul,27.3,50.0,6.0,0.0,2026-04-16T11:57:30.222224,
historical_synthetic,,,,,,,,,,,,2025-10-22,,15.3,30.2,Cloudy,Monastir,29.2,81.0,7.0,0.0,2026-04-16T11:57:30.222228,
historical_synthetic,,,,,,,,,,,,2025-10-23,,20.0,30.1,Storm,Tunis,23.5,55.0,12.0,0.0,2026-04-16T11:57:30.222234,
historical_synthetic,,,,,,,,,,,,2025-10-23,,15.1,30.9,Storm,Sfax,26.0,66.0,18.0,0.0,2026-04-16T11:57:30.222238,
historical_synthetic,,,,,,,,,,,,2025-10-23,,23.0,29.8,Rain,Sousse,24.8,82.0,19.0,0.0,2026-04-16T11:57:30.222242,
historical_synthetic,,,,,,,,,,,,2025-10-23,,17.9,28.7,Rain,Bizerte,23.7,81.0,23.0,18.7,2026-04-16T11:57:30.222247,
historical_synthetic,,,,,,,,,,,,2025-10-23,,20.7,29.8,Rain,Gabès,27.4,72.0,20.0,0.0,2026-04-16T11:57:30.222253,
historical_synthetic,,,,,,,,,,,,2025-10-23,,15.5,27.7,Rain,Nabeul,24.1,69.0,9.0,10.1,2026-04-16T11:57:30.222257,
historical_synthetic,,,,,,,,,,,,2025-10-23,,15.1,33.6,Storm,Monastir,29.5,64.0,21.0,0.0,2026-04-16T11:57:30.222261,
historical_synthetic,,,,,,,,,,,,2025-10-24,,19.1,30.3,Rain,Tunis,24.3,71.0,11.0,0.0,2026-04-16T11:57:30.222266,
historical_synthetic,,,,,,,,,,,,2025-10-24,,15.2,33.3,Cloudy,Sfax,25.5,70.0,7.0,10.2,2026-04-16T11:57:30.222270,
historical_synthetic,,,,,,,,,,,,2025-10-24,,17.8,32.7,Cloudy,Sousse,26.1,76.0,19.0,16.5,2026-04-16T11:57:30.222275,
historical_synthetic,,,,,,,,,,,,2025-10-24,,21.5,33.2,Rain,Bizerte,27.2,61.0,16.0,0.0,2026-04-16T11:57:30.222280,
historical_synthetic,,,,,,,,,,,,2025-10-24,,15.0,33.1,Clear,Gabès,26.5,58.0,23.0,0.0,2026-04-16T11:57:30.222285,
historical_synthetic,,,,,,,,,,,,2025-10-24,,22.0,28.0,Rain,Nabeul,25.6,76.0,25.0,11.4,2026-04-16T11:57:30.222289,
historical_synthetic,,,,,,,,,,,,2025-10-24,,15.6,33.3,Rain,Monastir,26.8,48.0,24.0,0.0,2026-04-16T11:57:30.222293,
historical_synthetic,,,,,,,,,,,,2025-10-25,,18.6,33.0,Clear,Tunis,21.0,40.0,8.0,0.0,2026-04-16T11:57:30.222298,
historical_synthetic,,,,,,,,,,,,2025-10-25,,16.7,28.3,Storm,Sfax,26.8,57.0,18.0,17.0,2026-04-16T11:57:30.222314,
historical_synthetic,,,,,,,,,,,,2025-10-25,,21.7,32.2,Rain,Sousse,20.9,68.0,12.0,0.0,2026-04-16T11:57:30.222318,
historical_synthetic,,,,,,,,,,,,2025-10-25,,19.3,28.0,Cloudy,Bizerte,26.5,89.0,24.0,0.0,2026-04-16T11:57:30.222322,
historical_synthetic,,,,,,,,,,,,2025-10-25,,21.9,30.3,Partly Cloudy,Gabès,21.1,54.0,6.0,0.0,2026-04-16T11:57:30.222326,
historical_synthetic,,,,,,,,,,,,2025-10-25,,22.5,32.8,Rain,Nabeul,21.6,64.0,8.0,14.6,2026-04-16T11:57:30.222330,
historical_synthetic,,,,,,,,,,,,2025-10-25,,19.3,33.2,Storm,Monastir,21.0,55.0,5.0,0.0,2026-04-16T11:57:30.222336,
historical_synthetic,,,,,,,,,,,,2025-10-26,,20.9,27.3,Cloudy,Tunis,20.7,64.0,19.0,0.0,2026-04-16T11:57:30.222340,
historical_synthetic,,,,,,,,,,,,2025-10-26,,18.3,32.2,Partly Cloudy,Sfax,23.9,47.0,9.0,0.0,2026-04-16T11:57:30.222344,
historical_synthetic,,,,,,,,,,,,2025-10-26,,16.2,27.6,Clear,Sousse,25.6,71.0,11.0,0.0,2026-04-16T11:57:30.222348,
historical_synthetic,,,,,,,,,,,,2025-10-26,,21.8,28.3,Partly Cloudy,Bizerte,24.1,60.0,15.0,1.2,2026-04-16T11:57:30.222353,
historical_synthetic,,,,,,,,,,,,2025-10-26,,17.7,29.8,Cloudy,Gabès,20.3,66.0,24.0,0.0,2026-04-16T11:57:30.222357,
historical_synthetic,,,,,,,,,,,,2025-10-26,,21.9,31.7,Partly Cloudy,Nabeul,26.8,70.0,18.0,0.0,2026-04-16T11:57:30.222361,
historical_synthetic,,,,,,,,,,,,2025-10-26,,16.6,32.3,Partly Cloudy,Monastir,25.0,43.0,15.0,0.0,2026-04-16T11:57:30.222365,
historical_synthetic,,,,,,,,,,,,2025-10-27,,15.1,33.5,Clear,Tunis,25.7,45.0,19.0,0.0,2026-04-16T11:57:30.222370,
historical_synthetic,,,,,,,,,,,,2025-10-27,,18.4,27.7,Storm,Sfax,25.4,89.0,17.0,0.0,2026-04-16T11:57:30.222374,
historical_synthetic,,,,,,,,,,,,2025-10-27,,15.8,29.3,Storm,Sousse,24.7,60.0,21.0,16.2,2026-04-16T11:57:30.222379,
historical_synthetic,,,,,,,,,,,,2025-10-27,,20.1,29.0,Clear,Bizerte,20.1,65.0,8.0,0.0,2026-04-16T11:57:30.222384,
historical_synthetic,,,,,,,,,,,,2025-10-27,,22.1,30.8,Rain,Gabès,23.5,48.0,15.0,0.0,2026-04-16T11:57:30.222389,
historical_synthetic,,,,,,,,,,,,2025-10-27,,22.3,34.5,Clear,Nabeul,22.5,47.0,23.0,0.0,2026-04-16T11:57:30.222393,
historical_synthetic,,,,,,,,,,,,2025-10-27,,15.1,29.2,Clear,Monastir,21.1,80.0,24.0,0.0,2026-04-16T11:57:30.222398,
historical_synthetic,,,,,,,,,,,,2025-10-28,,17.3,34.4,Cloudy,Tunis,26.5,67.0,12.0,0.0,2026-04-16T11:57:30.222402,
historical_synthetic,,,,,,,,,,,,2025-10-28,,16.3,30.6,Rain,Sfax,25.2,71.0,15.0,18.7,2026-04-16T11:57:30.222408,
historical_synthetic,,,,,,,,,,,,2025-10-28,,15.6,28.9,Cloudy,Sousse,29.6,44.0,24.0,0.0,2026-04-16T11:57:30.222412,
historical_synthetic,,,,,,,,,,,,2025-10-28,,21.1,32.3,Storm,Bizerte,25.7,48.0,23.0,0.0,2026-04-16T11:57:30.222416,
historical_synthetic,,,,,,,,,,,,2025-10-28,,19.6,30.9,Clear,Gabès,20.3,41.0,16.0,0.0,2026-04-16T11:57:30.222420,
historical_synthetic,,,,,,,,,,,,2025-10-28,,22.5,34.9,Clear,Nabeul,26.3,83.0,9.0,18.4,2026-04-16T11:57:30.222426,
historical_synthetic,,,,,,,,,,,,2025-10-28,,22.6,33.2,Storm,Monastir,21.4,89.0,7.0,12.7,2026-04-16T11:57:30.222430,
historical_synthetic,,,,,,,,,,,,2025-10-29,,16.8,31.7,Clear,Tunis,29.5,64.0,17.0,0.0,2026-04-16T11:57:30.222435,
historical_synthetic,,,,,,,,,,,,2025-10-29,,16.4,28.9,Storm,Sfax,24.0,47.0,9.0,9.3,2026-04-16T11:57:30.222439,
historical_synthetic,,,,,,,,,,,,2025-10-29,,22.5,32.3,Clear,Sousse,29.7,44.0,14.0,7.2,2026-04-16T11:57:30.222444,
historical_synthetic,,,,,,,,,,,,2025-10-29,,17.7,34.0,Cloudy,Bizerte,27.5,42.0,5.0,0.0,2026-04-16T11:57:30.222448,
historical_synthetic,,,,,,,,,,,,2025-10-29,,18.3,31.2,Rain,Gabès,27.6,70.0,20.0,0.0,2026-04-16T11:57:30.222452,
historical_synthetic,,,,,,,,,,,,2025-10-29,,17.7,28.1,Clear,Nabeul,24.8,51.0,16.0,0.0,2026-04-16T11:57:30.222456,
historical_synthetic,,,,,,,,,,,,2025-10-29,,22.1,33.5,Cloudy,Monastir,29.5,44.0,23.0,0.0,2026-04-16T11:57:30.222461,
historical_synthetic,,,,,,,,,,,,2025-10-30,,22.1,32.0,Partly Cloudy,Tunis,22.8,52.0,25.0,0.8,2026-04-16T11:57:30.222465,
historical_synthetic,,,,,,,,,,,,2025-10-30,,20.9,35.0,Cloudy,Sfax,27.7,65.0,14.0,10.3,2026-04-16T11:57:30.222471,
historical_synthetic,,,,,,,,,,,,2025-10-30,,16.1,28.4,Cloudy,Sousse,27.6,88.0,6.0,16.0,2026-04-16T11:57:30.222476,
historical_synthetic,,,,,,,,,,,,2025-10-30,,17.1,28.9,Storm,Bizerte,23.3,62.0,11.0,0.0,2026-04-16T11:57:30.222480,
historical_synthetic,,,,,,,,,,,,2025-10-30,,22.7,31.9,Cloudy,Gabès,25.1,75.0,16.0,0.0,2026-04-16T11:57:30.222485,
historical_synthetic,,,,,,,,,,,,2025-10-30,,17.4,31.6,Clear,Nabeul,21.3,50.0,17.0,0.0,2026-04-16T11:57:30.222489,
historical_synthetic,,,,,,,,,,,,2025-10-30,,23.0,29.8,Storm,Monastir,29.8,48.0,16.0,19.3,2026-04-16T11:57:30.222494,
historical_synthetic,,,,,,,,,,,,2025-10-31,,18.2,28.8,Clear,Tunis,23.9,48.0,9.0,0.0,2026-04-16T11:57:30.222498,
historical_synthetic,,,,,,,,,,,,2025-10-31,,15.4,32.1,Partly Cloudy,Sfax,21.5,67.0,6.0,0.0,2026-04-16T11:57:30.222503,
historical_synthetic,,,,,,,,,,,,2025-10-31,,21.2,33.3,Partly Cloudy,Sousse,25.2,53.0,10.0,13.9,2026-04-16T11:57:30.222507,
historical_synthetic,,,,,,,,,,,,2025-10-31,,22.8,33.0,Rain,Bizerte,24.8,73.0,23.0,0.0,2026-04-16T11:57:30.222511,
historical_synthetic,,,,,,,,,,,,2025-10-31,,19.4,28.8,Clear,Gabès,21.4,52.0,17.0,0.0,2026-04-16T11:57:30.222517,
historical_synthetic,,,,,,,,,,,,2025-10-31,,21.3,33.6,Storm,Nabeul,26.2,48.0,22.0,0.0,2026-04-16T11:57:30.222521,
historical_synthetic,,,,,,,,,,,,2025-10-31,,19.8,27.7,Storm,Monastir,25.7,81.0,25.0,13.3,2026-04-16T11:57:30.222525,
historical_synthetic,,,,,,,,,,,,2025-11-01,,17.7,31.7,Clear,Tunis,30.2,72.0,7.0,0.0,2026-04-16T11:57:30.222530,
historical_synthetic,,,,,,,,,,,,2025-11-01,,23.7,30.6,Clear,Sfax,29.9,78.0,25.0,0.0,2026-04-16T11:57:30.222534,
historical_synthetic,,,,,,,,,,,,2025-11-01,,23.5,31.5,Cloudy,Sousse,26.4,79.0,11.0,0.0,2026-04-16T11:57:30.222538,
historical_synthetic,,,,,,,,,,,,2025-11-01,,18.6,29.5,Cloudy,Bizerte,23.5,45.0,10.0,0.0,2026-04-16T11:57:30.222542,
historical_synthetic,,,,,,,,,,,,2025-11-01,,19.4,31.6,Partly Cloudy,Gabès,31.5,51.0,23.0,0.0,2026-04-16T11:57:30.222546,
historical_synthetic,,,,,,,,,,,,2025-11-01,,17.0,35.6,Partly Cloudy,Nabeul,26.0,53.0,24.0,16.5,2026-04-16T11:57:30.222552,
historical_synthetic,,,,,,,,,,,,2025-11-01,,22.9,29.3,Cloudy,Monastir,25.0,57.0,25.0,4.9,2026-04-16T11:57:30.222557,
historical_synthetic,,,,,,,,,,,,2025-11-02,,20.3,29.8,Cloudy,Tunis,29.7,90.0,25.0,0.0,2026-04-16T11:57:30.222562,
historical_synthetic,,,,,,,,,,,,2025-11-02,,20.2,31.5,Storm,Sfax,23.1,72.0,9.0,0.0,2026-04-16T11:57:30.222567,
historical_synthetic,,,,,,,,,,,,2025-11-02,,21.6,32.5,Clear,Sousse,27.0,67.0,13.0,0.0,2026-04-16T11:57:30.222571,
historical_synthetic,,,,,,,,,,,,2025-11-02,,19.2,33.7,Cloudy,Bizerte,25.5,40.0,6.0,0.0,2026-04-16T11:57:30.222575,
historical_synthetic,,,,,,,,,,,,2025-11-02,,20.6,34.4,Clear,Gabès,31.2,51.0,8.0,0.0,2026-04-16T11:57:30.222579,
historical_synthetic,,,,,,,,,,,,2025-11-02,,22.8,28.7,Storm,Nabeul,29.3,61.0,23.0,0.0,2026-04-16T11:57:30.222585,
historical_synthetic,,,,,,,,,,,,2025-11-02,,17.5,35.4,Rain,Monastir,29.2,68.0,15.0,0.0,2026-04-16T11:57:30.222589,
historical_synthetic,,,,,,,,,,,,2025-11-03,,16.8,33.0,Clear,Tunis,29.3,59.0,14.0,0.0,2026-04-16T11:57:30.222594,
historical_synthetic,,,,,,,,,,,,2025-11-03,,18.2,30.9,Rain,Sfax,22.8,49.0,8.0,0.0,2026-04-16T11:57:30.222598,
historical_synthetic,,,,,,,,,,,,2025-11-03,,17.2,28.8,Clear,Sousse,25.3,49.0,14.0,0.0,2026-04-16T11:57:30.222602,
historical_synthetic,,,,,,,,,,,,2025-11-03,,20.6,36.1,Partly Cloudy,Bizerte,24.2,53.0,11.0,0.0,2026-04-16T11:57:30.222607,
historical_synthetic,,,,,,,,,,,,2025-11-03,,23.0,32.8,Rain,Gabès,27.4,63.0,20.0,12.8,2026-04-16T11:57:30.222612,
historical_synthetic,,,,,,,,,,,,2025-11-03,,16.5,35.8,Partly Cloudy,Nabeul,26.6,53.0,21.0,0.0,2026-04-16T11:57:30.222616,
historical_synthetic,,,,,,,,,,,,2025-11-03,,23.6,32.9,Rain,Monastir,28.2,76.0,7.0,5.3,2026-04-16T11:57:30.222621,
historical_synthetic,,,,,,,,,,,,2025-11-04,,17.5,36.0,Rain,Tunis,26.0,43.0,23.0,0.0,2026-04-16T11:57:30.222638,
historical_synthetic,,,,,,,,,,,,2025-11-04,,17.2,32.8,Cloudy,Sfax,30.4,82.0,11.0,0.0,2026-04-16T11:57:30.222642,
historical_synthetic,,,,,,,,,,,,2025-11-04,,23.6,28.8,Clear,Sousse,29.1,42.0,19.0,0.0,2026-04-16T11:57:30.222647,
historical_synthetic,,,,,,,,,,,,2025-11-04,,16.7,33.1,Storm,Bizerte,28.8,74.0,12.0,0.0,2026-04-16T11:57:30.222651,
historical_synthetic,,,,,,,,,,,,2025-11-04,,23.9,29.9,Clear,Gabès,31.1,52.0,16.0,0.0,2026-04-16T11:57:30.222655,
historical_synthetic,,,,,,,,,,,,2025-11-04,,22.0,31.6,Storm,Nabeul,28.7,85.0,5.0,19.4,2026-04-16T11:57:30.222660,
historical_synthetic,,,,,,,,,,,,2025-11-04,,20.7,29.7,Rain,Monastir,22.7,90.0,14.0,0.0,2026-04-16T11:57:30.222665,
historical_synthetic,,,,,,,,,,,,2025-11-05,,18.9,32.1,Cloudy,Tunis,29.1,61.0,18.0,12.8,2026-04-16T11:57:30.222670,
historical_synthetic,,,,,,,,,,,,2025-11-05,,20.2,31.6,Storm,Sfax,24.6,87.0,25.0,0.0,2026-04-16T11:57:30.222676,
historical_synthetic,,,,,,,,,,,,2025-11-05,,16.9,30.4,Rain,Sousse,25.5,81.0,14.0,12.9,2026-04-16T11:57:30.222680,
historical_synthetic,,,,,,,,,,,,2025-11-05,,20.1,28.6,Partly Cloudy,Bizerte,26.7,49.0,11.0,0.0,2026-04-16T11:57:30.222684,
historical_synthetic,,,,,,,,,,,,2025-11-05,,24.4,34.3,Partly Cloudy,Gabès,25.0,90.0,20.0,0.0,2026-04-16T11:57:30.222688,
historical_synthetic,,,,,,,,,,,,2025-11-05,,17.5,34.6,Cloudy,Nabeul,22.7,78.0,16.0,0.0,2026-04-16T11:57:30.222693,
historical_synthetic,,,,,,,,,,,,2025-11-05,,20.5,32.0,Storm,Monastir,30.2,62.0,14.0,0.0,2026-04-16T11:57:30.222697,
historical_synthetic,,,,,,,,,,,,2025-11-06,,19.1,35.6,Rain,Tunis,29.0,67.0,19.0,13.4,2026-04-16T11:57:30.222702,
historical_synthetic,,,,,,,,,,,,2025-11-06,,16.9,31.0,Storm,Sfax,26.8,63.0,23.0,0.0,2026-04-16T11:57:30.222706,
historical_synthetic,,,,,,,,,,,,2025-11-06,,17.2,34.9,Rain,Sousse,29.7,69.0,18.0,18.3,2026-04-16T11:57:30.222714,
historical_synthetic,,,,,,,,,,,,2025-11-06,,19.8,35.2,Storm,Bizerte,21.8,50.0,8.0,0.0,2026-04-16T11:57:30.222718,
historical_synthetic,,,,,,,,,,,,2025-11-06,,22.5,36.2,Cloudy,Gabès,27.6,67.0,24.0,0.0,2026-04-16T11:57:30.222722,
historical_synthetic,,,,,,,,,,,,2025-11-06,,17.8,31.3,Clear,Nabeul,29.2,88.0,22.0,0.0,2026-04-16T11:57:30.222727,
historical_synthetic,,,,,,,,,,,,2025-11-06,,17.7,32.5,Clear,Monastir,25.0,56.0,23.0,0.0,2026-04-16T11:57:30.222731,
historical_synthetic,,,,,,,,,,,,2025-11-07,,18.1,31.9,Cloudy,Tunis,27.1,60.0,7.0,14.9,2026-04-16T11:57:30.222736,
historical_synthetic,,,,,,,,,,,,2025-11-07,,22.0,33.9,Storm,Sfax,23.2,53.0,21.0,17.7,2026-04-16T11:57:30.222740,
historical_synthetic,,,,,,,,,,,,2025-11-07,,18.7,34.9,Storm,Sousse,27.0,70.0,6.0,0.0,2026-04-16T11:57:30.222745,
historical_synthetic,,,,,,,,,,,,2025-11-07,,16.7,31.5,Rain,Bizerte,23.9,56.0,7.0,12.7,2026-04-16T11:57:30.222749,
historical_synthetic,,,,,,,,,,,,2025-11-07,,21.3,34.5,Rain,Gabès,29.4,67.0,13.0,0.0,2026-04-16T11:57:30.222754,
historical_synthetic,,,,,,,,,,,,2025-11-07,,19.2,36.4,Partly Cloudy,Nabeul,23.9,70.0,18.0,12.1,2026-04-16T11:57:30.222759,
historical_synthetic,,,,,,,,,,,,2025-11-07,,21.3,34.9,Rain,Monastir,27.2,65.0,19.0,0.0,2026-04-16T11:57:30.222764,
historical_synthetic,,,,,,,,,,,,2025-11-08,,17.4,31.5,Cloudy,Tunis,28.3,46.0,12.0,0.0,2026-04-16T11:57:30.222768,
historical_synthetic,,,,,,,,,,,,2025-11-08,,23.4,29.4,Cloudy,Sfax,22.6,89.0,10.0,0.0,2026-04-16T11:57:30.222772,
historical_synthetic,,,,,,,,,,,,2025-11-08,,20.5,34.7,Clear,Sousse,25.1,70.0,13.0,0.0,2026-04-16T11:57:30.222776,
historical_synthetic,,,,,,,,,,,,2025-11-08,,22.9,35.0,Cloudy,Bizerte,27.6,59.0,5.0,0.0,2026-04-16T11:57:30.222780,
historical_synthetic,,,,,,,,,,,,2025-11-08,,19.6,30.0,Rain,Gabès,26.7,48.0,6.0,0.0,2026-04-16T11:57:30.222785,
historical_synthetic,,,,,,,,,,,,2025-11-08,,19.8,32.0,Rain,Nabeul,29.1,57.0,13.0,0.0,2026-04-16T11:57:30.222789,
historical_synthetic,,,,,,,,,,,,2025-11-08,,22.3,32.6,Rain,Monastir,28.0,70.0,21.0,0.0,2026-04-16T11:57:30.222793,
historical_synthetic,,,,,,,,,,,,2025-11-09,,20.1,36.5,Rain,Tunis,27.9,51.0,6.0,0.0,2026-04-16T11:57:30.222798,
historical_synthetic,,,,,,,,,,,,2025-11-09,,21.5,36.2,Storm,Sfax,28.8,77.0,13.0,0.0,2026-04-16T11:57:30.222803,
historical_synthetic,,,,,,,,,,,,2025-11-09,,23.2,34.5,Partly Cloudy,Sousse,26.2,60.0,13.0,8.3,2026-04-16T11:57:30.222808,
historical_synthetic,,,,,,,,,,,,2025-11-09,,20.8,36.3,Cloudy,Bizerte,27.1,86.0,20.0,0.0,2026-04-16T11:57:30.222812,
historical_synthetic,,,,,,,,,,,,2025-11-09,,16.9,35.8,Storm,Gabès,31.5,90.0,15.0,0.0,2026-04-16T11:57:30.222816,
historical_synthetic,,,,,,,,,,,,2025-11-09,,22.3,36.4,Clear,Nabeul,25.4,88.0,16.0,0.0,2026-04-16T11:57:30.222820,
historical_synthetic,,,,,,,,,,,,2025-11-09,,20.7,28.9,Partly Cloudy,Monastir,30.3,77.0,20.0,0.0,2026-04-16T11:57:30.222824,
historical_synthetic,,,,,,,,,,,,2025-11-10,,20.5,30.0,Cloudy,Tunis,21.7,89.0,16.0,0.0,2026-04-16T11:57:30.222829,
historical_synthetic,,,,,,,,,,,,2025-11-10,,17.6,30.5,Rain,Sfax,24.6,80.0,18.0,0.0,2026-04-16T11:57:30.222833,
historical_synthetic,,,,,,,,,,,,2025-11-10,,23.0,33.7,Clear,Sousse,25.8,47.0,7.0,0.0,2026-04-16T11:57:30.222837,
historical_synthetic,,,,,,,,,,,,2025-11-10,,19.1,32.5,Clear,Bizerte,30.8,76.0,10.0,0.0,2026-04-16T11:57:30.222841,
historical_synthetic,,,,,,,,,,,,2025-11-10,,22.9,34.6,Rain,Gabès,24.8,89.0,10.0,0.0,2026-04-16T11:57:30.222846,
historical_synthetic,,,,,,,,,,,,2025-11-10,,16.6,30.4,Partly Cloudy,Nabeul,22.6,48.0,17.0,19.4,2026-04-16T11:57:30.222851,
historical_synthetic,,,,,,,,,,,,2025-11-10,,24.4,29.1,Cloudy,Monastir,22.0,71.0,24.0,0.0,2026-04-16T11:57:30.222857,
historical_synthetic,,,,,,,,,,,,2025-11-11,,21.1,33.5,Storm,Tunis,31.5,43.0,12.0,0.0,2026-04-16T11:57:30.222862,
historical_synthetic,,,,,,,,,,,,2025-11-11,,18.1,31.7,Storm,Sfax,29.7,55.0,24.0,0.0,2026-04-16T11:57:30.222868,
historical_synthetic,,,,,,,,,,,,2025-11-11,,23.4,35.8,Partly Cloudy,Sousse,21.8,67.0,21.0,0.0,2026-04-16T11:57:30.222872,
historical_synthetic,,,,,,,,,,,,2025-11-11,,16.9,32.8,Storm,Bizerte,22.4,80.0,8.0,0.0,2026-04-16T11:57:30.222876,
historical_synthetic,,,,,,,,,,,,2025-11-11,,21.0,31.8,Cloudy,Gabès,24.8,42.0,19.0,0.0,2026-04-16T11:57:30.222880,
historical_synthetic,,,,,,,,,,,,2025-11-11,,16.8,35.2,Partly Cloudy,Nabeul,28.4,58.0,15.0,0.0,2026-04-16T11:57:30.222884,
historical_synthetic,,,,,,,,,,,,2025-11-11,,24.1,34.8,Partly Cloudy,Monastir,25.8,43.0,5.0,0.0,2026-04-16T11:57:30.222888,
historical_synthetic,,,,,,,,,,,,2025-11-12,,16.6,32.4,Rain,Tunis,24.3,60.0,9.0,0.0,2026-04-16T11:57:30.222894,
historical_synthetic,,,,,,,,,,,,2025-11-12,,17.6,28.7,Rain,Sfax,27.9,78.0,9.0,0.0,2026-04-16T11:57:30.222898,
historical_synthetic,,,,,,,,,,,,2025-11-12,,18.4,29.1,Storm,Sousse,29.2,62.0,14.0,6.3,2026-04-16T11:57:30.222902,
historical_synthetic,,,,,,,,,,,,2025-11-12,,20.5,30.8,Rain,Bizerte,27.5,51.0,12.0,10.2,2026-04-16T11:57:30.222907,
